name,HA_segID,Subtype,original_clade,Clade_group,Domestic_Status,zoonotic_case,date
H5N8|A/American_wigeon/Utah/AH0007824/2015|EPI690131|2015-01-02,EPI690131,H5N8,2.3.4.4c,H5N8_2.3.4.4x,Wild,non-zoonotic,2015.1.2
H5N6|A/_Guangdong_/ZQ874/2015_H5N6_|EPI691378|2015-12-31,EPI691378,H5N6,2.3.4.4e,H5N6_2.3.4.4x,Human,zoonotic,2015.12.31
H5N1|partial/A/chicken/Takeo/OIE6/2014|EPI698515|2014-12-16,EPI698515,H5N1,2.3.2.1e,2.3.2.1,Domestic,non-zoonotic,2014.12.16
H5N8|A/duck/Eastern_China/L1021/2012|EPI703595|2012-10-21,EPI703595,H5N8,2.3.4.4,H5N8_2.3.4.4x,Domestic,non-zoonotic,2012.10.21
H5N9|A/chicken/Yuhang/2/2013|EPI718509|2013-04-10,EPI718509,H5N9,2.3.2.1,2.3.2.1,Domestic,non-zoonotic,2013.4.10
H5N2|A/Anas_platyrhynchos/Belgium/17330cls42/2013|EPI718526|2013-09-26,EPI718526,H5N2,EA-nonGsGD,EA-nonGsGD,Wild,nonGsGd,2013.9.26
H5N2|A/mallard/Maryland/11OS1715/2011|EPI734430|2011-08-11,EPI734430,H5N2,Am-nonGsGD,Am-nonGsGD,Wild,nonGsGd,2011.8.11
H5N8|A/mallard/Maryland/07OS864/2007|EPI734757|2007-06-27,EPI734757,H5N8,Am-nonGsGD,Am-nonGsGD,Wild,nonGsGd,2007.6.27
H5N9|A/mallard/Maryland/07OS1217/2007|EPI734760|2007-07-19,EPI734760,H5N9,Am-nonGsGD,Am-nonGsGD,Wild,nonGsGd,2007.7.19
H5N6|A/duck/Guangdong/01_01_SZSGXJK003-G/2016|EPI760002|2016-01-01,EPI760002,H5N6,2.3.4.4e,H5N6_2.3.4.4x,Domestic,non-zoonotic,2016.1.1
H5N6|A/feline/Guangdong/2/2015|EPI760097|2015-01-13,EPI760097,H5N6,2.3.4.4e,H5N6_2.3.4.4x,Mammals,zoonotic,2015.1.13
H5N1|A/tiger/Yunnan/tig1404/2014|EPI760116|2014-04-08,EPI760116,H5N1,2.3.4.4g,H5N1_2.3.4.4b,Mammals,zoonotic,2014.4.8
H5N1|A/tiger/Yunnan/tig1412/2014|EPI760138|2014-12-15,EPI760138,H5N1,2.3.2.1b,2.3.2.1,Mammals,zoonotic,2014.12.15
H5N1|A/chicken/Ghana/46/2015|EPI770680|2015-08-07,EPI770680,H5N1,2.3.2.1f,2.3.2.1,Domestic,non-zoonotic,2015.8.7
H5N1|A/swine/Shandong/SD2/2014|EPI781589|2014-11-03,EPI781589,H5N1,0,0,Mammals,zoonotic,2014.11.3
H5N1|A/chicken/Egypt/Q10781B/2015|EPI808932|2015-11-03,EPI808932,H5N1,2.2.1.2,2.2,Domestic,non-zoonotic,2015.11.3
H5N1|A/chicken/Egypt/A10544D/2015|EPI808937|2015-01-26,EPI808937,H5N1,2.2.1.2,2.2,Domestic,non-zoonotic,2015.1.26
H5N1|A/chicken/Egypt/D10566A/2015|EPI808973|2015-01-27,EPI808973,H5N1,2.2.1.2,2.2,Domestic,non-zoonotic,2015.1.27
H5N1|A/chicken/Egypt/A10542C/2015|EPI808985|2015-01-26,EPI808985,H5N1,2.2.1.2,2.2,Domestic,non-zoonotic,2015.1.26
H5N1|A/chicken/Egypt/D10566C/2015|EPI809000|2015-01-27,EPI809000,H5N1,2.2.1.2,2.2,Domestic,non-zoonotic,2015.1.27
H5N2|A/American_wigeon/California/LS257/2014|EPI812805|2014-12-20,EPI812805,H5N2,Am-nonGsGD,Am-nonGsGD,Wild,nonGsGd,2014.12.20
H5N3|A/blue-winged_teal/Guatemala/CIP049H098-32/2010|EPI813004|2010-11-19,EPI813004,H5N3,Am-nonGsGD,Am-nonGsGD,Wild,nonGsGd,2010.11.19
H5N5|A/chinstrap_penguin/Antarctica/B04/2015|EPI816853|2015-01-16,EPI816853,H5N5,Am-nonGsGD,Am-nonGsGD,Marine,zoonotic,2015.1.16
H5N1|A/Egypt/N04915/2014__NIBRG-306|EPI827077|2016-08-31,EPI827077,H5N1,2.2.1.2,2.2,Human,zoonotic,2016.8.31
H5N8|A/common_tern_/Uvs-Nuur_Lake/26/2016|EPI836614|2016-05-25,EPI836614,H5N8,2.3.4.4b,H5N8_2.3.4.4b,Wild,non-zoonotic,2016.5.25
H5N2|A/chicken/Heilongjiang/S7/2014|EPI837504|2014-08-06,EPI837504,H5N2,7.2,others,Domestic,non-zoonotic,2014.8.6
H5N1|A/chicken/Bhutan/10CL1216/2012|EPI837653|2012-10-18,EPI837653,H5N1,2.3.2.1a,2.3.2.1,Domestic,non-zoonotic,2012.10.18
H5N6|A/Copsychus_saularis/Guangdong/SW8/2014|EPI839139|2014-08-02,EPI839139,H5N6,2.3.4.4g,H5N6_2.3.4.4x,Wild,non-zoonotic,2014.8.2
H5N6|A/Gallinula_chloropus/Guangdong/GZ174/2014|EPI839147|2014-09-08,EPI839147,H5N6,2.3.4.4,H5N6_2.3.4.4x,Wild,non-zoonotic,2014.9.8
H5N1|A/chicken/BC/FAV2/2015|EPI853979|2015-02-06,EPI853979,H5N1,2.3.4.4c,H5N1_2.3.4.4b,Domestic,non-zoonotic,2015.2.6
H5N8|A/turkey/Germany-SH/R8595/2016|EPI861011|2016-11-09,EPI861011,H5N8,2.3.4.4b,H5N8_2.3.4.4b,Domestic,non-zoonotic,2016.11.9
H5N8|A/Chicken/Sweden/SVA161122KU0453/SZ0209318/2016|EPI863849|2016-11-21,EPI863849,H5N8,2.3.4.4b,H5N8_2.3.4.4b,Domestic,non-zoonotic,2016.11.21
H5N6|A/duck/Korea/H15/2016_H5N6_|EPI866101|2016-11-20,EPI866101,H5N6,2.3.4.4e,H5N6_2.3.4.4x,Domestic,non-zoonotic,2016.11.20
H5N6|A/spot_billed_duck/Korea/WB141/2016_H5N6_|EPI866144|2016-11-10,EPI866144,H5N6,2.3.4.4e,H5N6_2.3.4.4x,Wild,non-zoonotic,2016.11.10
H5N8|A/tufted_duck/Switzerland/V237-L02003/2016|EPI867108|2016-11-01,EPI867108,H5N8,2.3.4.4b,H5N8_2.3.4.4b,Wild,non-zoonotic,2016.11.1
H5N8|A/domestic_goose/Poland/72/2016|EPI869926|2016-12-14,EPI869926,H5N8,2.3.4.4b,H5N8_2.3.4.4b,Domestic,non-zoonotic,2016.12.14
H5N8|A/mute_swan/Croatia/9/2017|EPI873624|2017-01-03,EPI873624,H5N8,2.3.4.4b,H5N8_2.3.4.4b,Wild,non-zoonotic,2017.1.3
H5N6|A/Hunan/55555/2016|EPI873668|2016-11-18,EPI873668,H5N6,2.3.4.4g,H5N6_2.3.4.4x,Human,zoonotic,2016.11.18
H5N6|A/Guangxi/55726/2016|EPI873669|2016-11-24,EPI873669,H5N6,2.3.4.4g,H5N6_2.3.4.4x,Human,zoonotic,2016.11.24
H5N6|A/black_swan/Ibaraki/256C/2016|EPI881045|2016-12-19,EPI881045,H5N6,2.3.4.4e,H5N6_2.3.4.4x,Wild,non-zoonotic,2016.12.19
H5N5|A/swan/Germany-SN/R10645/2016|EPI881293|2016-12-13,EPI881293,H5N5,2.3.4.4b,others,Wild,non-zoonotic,2016.12.13
H5N6|A/black_swan/Ibaraki/341C/2017|EPI885324|2017-01-16,EPI885324,H5N6,2.3.4.4e,H5N6_2.3.4.4x,Wild,non-zoonotic,2017.1.16
H5N1|A/mink/China/G/2015|EPI889124|2015-07-07,EPI889124,H5N1,2.3.2.1b,2.3.2.1,Marine,zoonotic,2015.7.7
H5N2|A/Eurasian_wigeon/Netherlands/1/2010|EPI889605|2010-09-27,EPI889605,H5N2,EA-nonGsGD,EA-nonGsGD,Wild,nonGsGd,2010.9.27
H5N3|A/greater_white-fronted_goose/Netherlands/2/2009|EPI889629|2009-01-09,EPI889629,H5N3,EA-nonGsGD,EA-nonGsGD,Wild,nonGsGd,2009.1.9
H5N3|A/mallard_duck/Netherlands/20/2009|EPI890043|2009-10-26,EPI890043,H5N3,EA-nonGsGD,EA-nonGsGD,Wild,nonGsGd,2009.10.26
H5N2|A/mallard_duck/Netherlands/32/2011|EPI890664|2011-10-20,EPI890664,H5N2,EA-nonGsGD,EA-nonGsGD,Wild,nonGsGd,2011.10.20
H5N1|A/turkey/Missouri/16-014037-7/2016|EPI893474|2016-04-29,EPI893474,H5N1,Am-nonGsGD,Am-nonGsGD,Domestic,nonGsGd,2016.4.29
H5N6|A/chicken/Vietnam/NCVD14-A324/2014|EPI894943|2014-04-26,EPI894943,H5N6,2.3.4.4a,H5N6_2.3.4.4x,Domestic,non-zoonotic,2014.4.26
H5N6|A/chicken/Hubei/ZYSJF38/2016|EPI895118|2016-02-21,EPI895118,H5N6,2.3.4.4d,H5N6_2.3.4.4x,Domestic,non-zoonotic,2016.2.21
H5N6|A/chicken/Taishun/TS12/2016|EPI895119|2016-02-19,EPI895119,H5N6,2.3.4.4,H5N6_2.3.4.4x,Domestic,non-zoonotic,2016.2.19
H5N6|A/chicken/Taishun/TS90/2016|EPI895120|2016-02-19,EPI895120,H5N6,2.3.4.4,H5N6_2.3.4.4x,Domestic,non-zoonotic,2016.2.19
H5N6|A/chicken/Taishun/TS2/2016|EPI895121|2016-02-19,EPI895121,H5N6,2.3.4.4,H5N6_2.3.4.4x,Domestic,non-zoonotic,2016.2.19
H5N1|A/lion/Hubei/1-2/2016|EPI896339|2016-04-12,EPI896339,H5N1,2.3.2.1d,2.3.2.1,Mammals,zoonotic,2016.4.12
H5N1|A/chicken/Vietnam/NCVD-2816/2013|EPI898113|2013-03-08,EPI898113,H5N1,2.3.2.1e,2.3.2.1,Domestic,non-zoonotic,2013.3.8
H5N1|A/chicken/Vietnam/NCVD14-A381/2014|EPI898328|2014-04-21,EPI898328,H5N1,2.3.2.1e,2.3.2.1,Domestic,non-zoonotic,2014.4.21
H5N1|A/chicken/Vietnam/NCVD14-A461/2014|EPI898448|2014-02-20,EPI898448,H5N1,2.3.2.1e,2.3.2.1,Domestic,non-zoonotic,2014.2.20
H5N8|A/domestic_duck/Germany-BB/R681ff/2017|EPI907346|2017-01-26,EPI907346,H5N8,2.3.4.4b,H5N8_2.3.4.4b,Domestic,non-zoonotic,2017.1.26
H5N2|A/chicken/Zhejiang/232/2016|EPI942919|2016-01-31,EPI942919,H5N2,2.3.4.4c,H5N2_2.3.4.4x,Domestic,non-zoonotic,2016.1.31
H5N8|A/chicken/Korea/H903/2017|EPI952639|2017-02-08,EPI952639,H5N8,2.3.4.4b,H5N8_2.3.4.4b,Domestic,non-zoonotic,2017.2.8
H5N1|A/chicken/Egypt/F12505B/2016|EPI953349|2016-01-23,EPI953349,H5N1,2.2.1.2,2.2,Domestic,non-zoonotic,2016.1.23
H5N1|A/chicken/Egypt/N12640A/2016|EPI953360|2016-05-08,EPI953360,H5N1,2.2.1.2,2.2,Domestic,non-zoonotic,2016.5.8
H5N2|A/mallard_duck/Ohio/15OS5289/2015|EPI953553|2015-08-28,EPI953553,H5N2,Am-nonGsGD,Am-nonGsGD,Wild,nonGsGd,2015.8.28
H5N1|A/Cambodia/Y0208301/2014|EPI954435|2014-02-07,EPI954435,H5N1,2001.1.2,others,Human,zoonotic,2014.2.7
H5N8|A/turkey/Italy/17VIR538-1/2017|EPI954567|2017-01-20,EPI954567,H5N8,2.3.4.4b,H5N8_2.3.4.4b,Domestic,non-zoonotic,2017.1.20
H5N8|A/turkey/Italy/17VIR973-2/2017|EPI954591|2017-02-01,EPI954591,H5N8,2.3.4.4b,H5N8_2.3.4.4b,Domestic,non-zoonotic,2017.2.1
H5N5|A/gadwall/Italy/17VIR133-2/2017|EPI954623|2017-01-10,EPI954623,H5N5,2.3.4.4b,others,Wild,non-zoonotic,2017.1.10
H5N1|A/Cambodia/Y0307302/2014|EPI956106|2014-03-06,EPI956106,H5N1,2001.1.2,others,Human,zoonotic,2014.3.6
H5N1|A/Cambodia/Y0314301/2014|EPI957382|2014-03-06,EPI957382,H5N1,2001.1.2,others,Human,zoonotic,2014.3.6
H5N6|A/muscovy/duck/Hunan/183/2014|EPI958882|2014-11-13,EPI958882,H5N6,2.3.4.4,H5N6_2.3.4.4x,Domestic,non-zoonotic,2014.11.13
H5N8|A/mute_swan/Czech_Republic/499-17/2017__H5N8_|EPI961475|2017-01-11,EPI961475,H5N8,2.3.4.4b,H5N8_2.3.4.4b,Wild,non-zoonotic,2017.1.11
H5N6|A/whooper_swan/Fukushima/1/2016|EPI962463|2016-12-02,EPI962463,H5N6,2.3.4.4e,H5N6_2.3.4.4x,Wild,non-zoonotic,2016.12.2
H5N1|A/chicken/Bangladesh/22482/2014|EPI965052|2014-04-15,EPI965052,H5N1,2.3.2.1a,2.3.2.1,Domestic,non-zoonotic,2014.4.15
H5N3|A/blue-winged_teal/Guatemala/CIP049H105-05/2011|EPI965813|2011-12-08,EPI965813,H5N3,Am-nonGsGD,Am-nonGsGD,Wild,nonGsGd,2011.12.8
H5N3|A/blue-winged_teal/Guatemala/CIP049H113-53/2013|EPI965896|2013-01-10,EPI965896,H5N3,Am-nonGsGD,Am-nonGsGD,Wild,nonGsGd,2013.1.10
H5N2|A/glaucous-winged_gull/Alaska/392/2011|EPI966402|2011-09-20,EPI966402,H5N2,Am-nonGsGD,Am-nonGsGD,Wild,nonGsGd,2011.9.20
H5N8|A/white_stork/Germany-TH/R1149/2017|EPI973841|2017-02-06,EPI973841,H5N8,2.3.4.4b,H5N8_2.3.4.4b,Wild,non-zoonotic,2017.2.6
H5N1|A/Viet_Nam/HN31242/2007|EU294369|2007--,EU294369,H5N1,2.3.4.3,2002.3.4,Human,zoonotic,2007--
H5N1|A/raccoon_dog/Shandong/sd1/2005|EU420038|2005--,EU420038,H5N1,0,0,Mammals,zoonotic,2005--
H5N1|A/plateau_pika/Qinghai/04/2007|FJ390061|2007-04-19,FJ390061,H5N1,0,0,Mammals,zoonotic,2007.4.19
H5N1|A/black-headed_gull/Tyva/115/2009|GQ338084|2009-06-09,GQ338084,H5N1,2.3.2.1c,2.3.2.1,Wild,non-zoonotic,2009.6.9
H5N1|A/Hong_Kong/378_1/2001|GU052089|2001--,GU052089,H5N1,0,0,Human,zoonotic,2001--
H5N1|A/swine/South_Kalimantan/UT6015/2006|HM440139|2006--,HM440139,H5N1,2002.1.3,others,Mammals,zoonotic,2006--
H5N2|A/white-faced_whistling-duck/Colombia/1/2011|KC703342|2011-04-11,KC703342,H5N2,Am-nonGsGD,Am-nonGsGD,Wild,nonGsGd,2011.4.11
H5N1|A/Viet_Nam/CM32/2011|KF277182|2011-10-19,KF277182,H5N1,2.3.2.1a,2.3.2.1,Human,zoonotic,2011.10.19
H5N1|A/Cambodia/X0913301/2013|KF918506|2013-09-13,KF918506,H5N1,2001.1.2,others,Human,zoonotic,2013.9.13
H5N2|A/chicken/New_Jersey/251-4/2008|KJ018200|2008-02-01,KJ018200,H5N2,Am-nonGsGD,Am-nonGsGD,Domestic,nonGsGd,2008.2.1
H5N8|A/broiler_duck/Korea/H32/2014|KJ508916|2014-01-19,KJ508916,H5N8,2.3.4.4c,H5N8_2.3.4.4x,Domestic,non-zoonotic,2014.1.19
H5N1|A/swine/Guangxi/592/2011|KM027999|2011-02-27,KM027999,H5N1,2.3.2.1b,2.3.2.1,Mammals,zoonotic,2011.2.27
H5N1|A/chicken/Bangladesh/14VIR2665-24/2014|KM267876|2014-03-26,KM267876,H5N1,2.3.2.1a,2.3.2.1,Domestic,non-zoonotic,2014.3.26
H5N1|A/chicken/AnNing/1/2014|KM392376|2014-01-01,KM392376,H5N1,2.3.4.4g,H5N1_2.3.4.4b,Domestic,non-zoonotic,2014.1.1
H5N1|A/chicken/DaLi/302/2014|KM392379|2014-01-01,KM392379,H5N1,2.3.4.4g,H5N1_2.3.4.4b,Domestic,non-zoonotic,2014.1.1
H5N6|A/chicken/Jiangxi/NCDZT1126/2014|KP090447|2014-06-29,KP090447,H5N6,2.3.4.4,H5N6_2.3.4.4x,Domestic,non-zoonotic,2014.6.29
H5N1|A/common_pochard/Shanxi/16B/2015|KP715072|2015-01-06,KP715072,H5N1,2.3.2.1f,2.3.2.1,Wild,non-zoonotic,2015.1.6
H5N1|A/Egypt/MOH-NRC-8434/2014|KR063683|2014-12-27,KR063683,H5N1,2.2.1.2,2.2,Human,zoonotic,2014.12.27
H5N1|A/chicken/Egypt/F9519D/2014|KT220534|2014-01-27,KT220534,H5N1,2.2.1.2,2.2,Domestic,non-zoonotic,2014.1.27
H5N2|A/night_heron/Taiwan/A289/2015|KT327395|2015-01-19,KT327395,H5N2,2.3.4.4c,H5N2_2.3.4.4x,Wild,non-zoonotic,2015.1.19
H5N2|A/mallard_duck/Netherlands/43/2006|KX979501|2006-09-18,KX979501,H5N2,EA-nonGsGD,EA-nonGsGD,Wild,nonGsGd,2006.9.18
H5N6|A/chicken/Anhui/MZ33/2016|KY005855|2016-02-,KY005855,H5N6,2.3.4.4d,H5N6_2.3.4.4x,Domestic,non-zoonotic,2016.2.1
H5N1|A/chicken/Vietnam/HU3-1308/2015|LC167726|2015-08-15,LC167726,H5N1,2.3.2.1e,2.3.2.1,Domestic,non-zoonotic,2015.8.15
H5N1|A/Muscovy_duck/Vietnam/HU3-1408/2015|LC167758|2015-08-15,LC167758,H5N1,2.3.2.1e,2.3.2.1,Domestic,non-zoonotic,2015.8.15
H5N1|A/chicken/Vietnam/HU3-67/2015|LC194823|2015-08-15,LC194823,H5N1,2.3.2.1e,2.3.2.1,Domestic,non-zoonotic,2015.8.15
H5N6|A/chicken/Nha_Trang/127/2015|LC279840|2015-11-14,LC279840,H5N6,2.3.4.4f,H5N6_2.3.4.4x,Domestic,non-zoonotic,2015.11.14
H5N6|A/tufted_duck/Shimane/3211TY001/2017|LC369573|2017-11-07,LC369573,H5N6,2.3.4.4b,H5N6_2.3.4.4b,Wild,non-zoonotic,2017.11.7
H5N6|A/chicken/Nha_Trang/185/2017|LC486273|2017-01-07,LC486273,H5N6,2.3.4.4f,H5N6_2.3.4.4x,Domestic,non-zoonotic,2017.1.7
H5N6|A/chicken/Vietnam/HU9-842/2018|LC497177|2018-08-20,LC497177,H5N6,2.3.4.4h,H5N6_2.3.4.4x,Domestic,non-zoonotic,2018.8.20
H5N1|A/chicken/Vietnam/HU10-1044/2018|LC497217|2018-08-27,LC497217,H5N1,2.3.2.1e,2.3.2.1,Domestic,non-zoonotic,2018.8.27
H5N6|A/muscovy_duck/Vietnam/LBM1021/2017|LC536290|2017-11-16,LC536290,H5N6,2.3.4.4f,H5N6_2.3.4.4x,Domestic,non-zoonotic,2017.11.16
H5N6|A/muscovy_duck/Japan/AQ-HE30-77C1/2018|LC550067|2018-11-24,LC550067,H5N6,2.3.4.4h,H5N6_2.3.4.4x,Domestic,non-zoonotic,2018.11.24
H5N1|A/Muscovy_duck/Vietnam/LBM992c/2017|LC656317|2017-03-21,LC656317,H5N1,2.3.2.1,2.3.2.1,Domestic,non-zoonotic,2017.3.21
H5N8|A/mallard/Miyazaki/4501C607-c6/2021|LC656652|2021-01-24,LC656652,H5N8,2.3.4.4b,H5N8_2.3.4.4b,Wild,non-zoonotic,2021.1.24
H5N8|A/chicken/Kagoshima/TU3-46_47/2021|LC699656|2021-11-15,LC699656,H5N8,2.3.4.4b,H5N8_2.3.4.4b,Domestic,non-zoonotic,2021.11.15
H5N1|A/chicken/Kagoshima/TU13-3_4/2022|LC718282|2022-04-13,LC718282,H5N1,2.3.4.4b,H5N1_2.3.4.4b,Domestic,non-zoonotic,2022.4.13
H5N2|A/swine/Estado_de_Mexico/EdoMexDMZC03/2015|MH013211|2015-09-30,MH013211,H5N2,Am-nonGsGD,Am-nonGsGD,Mammals,nonGsGd,2015.9.30
H5N1|A/mink/China/CY/2017|MH127649|2017-06-07,MH127649,H5N1,2.3.2.1d,2.3.2.1,Marine,zoonotic,2017.6.7
H5N8|A/chicken/South_Africa/Villiers/2017|MH165524|2017-06-19,MH165524,H5N8,2.3.4.4b,H5N8_2.3.4.4b,Domestic,non-zoonotic,2017.6.19
H5N2|A/mallard/California/UCD1296/2017|MH251211|2017-07-29,MH251211,H5N2,Am-nonGsGD,Am-nonGsGD,Wild,nonGsGd,2017.7.29
H5N8|A/teal/Egypt/1202C/2017|MH498632|2017-02-25,MH498632,H5N8,2.3.4.4b,H5N8_2.3.4.4b,Wild,non-zoonotic,2017.2.25
H5N2|A/American_green-winged_teal/Alaska/16-039026-4/2016|MH546163|2016-09-05,MH546163,H5N2,Am-nonGsGD,Am-nonGsGD,Wild,nonGsGd,2016.9.5
H5N9|A/American_green-winged_teal/Idaho/16-028809-9/2016|MH546195|2016-08-23,MH546195,H5N9,Am-nonGsGD,Am-nonGsGD,Wild,nonGsGd,2016.8.23
